ID,Date,Review
1689,2016-7,"January is cold in this part of the country, which can be also an advantage as you walk the whole day to the park & conclude it at night with the fireworks at castle. Better book early if you want to stay in their hotels, it easily get full specially during this season. The place offers lots of of interest point for all ages (as long as you fit to walk) and it even have some free drinking fountain in some points."
1690,2016-7,"No matter if you've never been to Disney or you've been to every park around the world, Disney always finds a way to make you have a magical visit!I've been to Disney World more times than I can count, and to Tokyo Disney, and I was so happy to come. Although it's the smallest park, they have special shows not found in other parks and unique twists on some of the classic rides. (I'm not spoiling anything for you!) You have more than enough to do in one day. Disney always delivers quality rides, entertainment, food, and customer service. I also enjoyed trying new Asian foods and snacks at this park. Thanks for making another special Disney memory for us! "
1691,2016-7,Coincidently this year is the 10th anniversary of HK Disneyland. It was too crowded but luckily we were able to enjoy the Parades and fireworks.
1692,2016-7,"very disapionting unfriendy staff ,take pics of you even askif its free them say yes yes inend you find out you need topayanyway wait wait everywhere about 60 min to go withyour child inside some disney atraction .nobody care you or your child cold faces no kindniss buttomline disney verydisapionting "
1693,2016-7,"We had a two day ticket for Disneyland Hong Kong, but probably could've left it at one day. The park wasn't as big as we had expected. However, it was a quiet day with a little bit of rain, so, we may have just been lucky that we got around all of the attractions and rides easily. We didn't wait any longer than five minutes for anything. "
1694,2016-7,"Cant go wrong with Disneyland if you're traveling with kids. My son loved Toy Storyland so much we almost spent our entire day there. Got my discounted tickets from Klook and it was so easy to redeem from the automated machines. The only downside is that food inside is expensive but so so. Still, it was a happy visit for our family :)"
1695,2016-7,This park is quite small compared to Anaheim. Go early as we had a maximum wait of 10 mins for space mountain and walked onto most other rides until about 12.30pm. Lines still weren't massive after this. We went Wednesday.Still has the disneyland feel but don't expect to spend all day there. Good for younger children or if you have a day to kill. Took a cab for convenience $180hkd one way.
1696,2016-7,"Make sure you have sufficient time in your hand (atleast 2 days), specially if you are travelling with kids. Adult people can have few attractions along with rides also and most importantly don't miss the Roadshows and Fireworks in the evening."
1697,2016-7,The happiest place on earth ! Smaller than other Disney Lands but it's always great fun ! I love the Lion King show and the parades . The night parade is always popular. Bring a padlock for your pushchair though !
1698,2016-7,"Had a very wonderful visit at the Disneyland here in Hong Kong. My only complain is the distance it is from the city. It takes a while to get there using the train with many train switches. It's not too big but it offers many rides. The rides are not as fun as other recreational parks, but hey I am spoiled from Australia's Dreamworld. Take your kids here, they'll love you for it and have a wonderful time. "
1699,2016-7,"Had a ball. Definitely need two days to experience this place. The staff can't do enough to help you. Very clean. Shows are amazing, especially the night parade. Expensive,  but to be expected.  Fun for all ages."
1700,2016-7,"Good place to bring children for quality time, fun and enjoyment. Rides and attractions were great for kids. Food have improved compare to earlier years."
1701,2016-7,"This park had it all to give us another taste of Disney. Our last Disney trip was 30 years ago in LA and the fun started once again. We now have the Disney bug and will head for Japan to experience it again on our next tripDont wait, let the kid out in you once again in the clean organised Hong Kong fun park. We went during the week and had enough time in one day to see it all with the longest wait only 10 minutes"
1702,2016-7,"My friends and I did not stay for the fireworks, nor did we took all the rides in the amusement park. But, we enjoyed ourselves a lot too! There are so many souvenirs you can buy in the shops! Avoid the holidays so that you will not have to queue too long for the rides."
1703,2016-7,"I had reached that part of the holiday where you had seen everything and need to anxiety to find something to do creeps in. Decided to go to Disneyland to waste some time. Went on a weekday where it was raining in the morning. Crowds initially were very minimal (I arrived at 12pm) but as the day progressed as the prospect of rain decreased, crowds started to appear. I used my hotel's 'Handy' phone to purchase discounted tickets which allowed me to bypass the ticket waiting queue and enter straight into the park after scanning my prepurchased ticket. It was nice to see the park had expanded since i last went and my favourite two chicken and chips still available. However coffee from the mobile kiosk outside the main castle tasted horrible! Fortunately, I did not see an PRC antics of pushing in (contrary to what other tripadvisor reviewers had experienced) but that could be because lines were pretty short. The night parade was unfortunately cancelled due to the rain that had swept through and hour before the parade was to start, and consequently made the decision to go home before the fireworks :("
1704,2016-7,"What can be said about Disneyland which has not been said already. It makes even adults want to be kids again and enjoy their fantasies they had while growing up. The grand entrance to the place, The special train with open bogeys, the rides, the parade with their signature characters, fireworks all makes it a great place to take kids. It is however smaller version of the one they have in the US and can be completed in a day. Even then it is a must go and get lost in a fantasyland.Tips for Indian Vegetarians: They serve Indian Vegetarian food in Tahitian terrace in Disneyland."
1705,2016-7,"They have added more rides and attractions,in the 10 years they have been open. It is much cleaner than Disneyland in Los Angeles, and also a more affordable vacation option for Asians,Indians,Australians, Pacific Islanders,and everyone else in the region."
1706,2016-7,"Most of the attractions here are for kids (which I am not), so I spent most of the time walking around looking for something fun to do. I eventually settled on a good restaurant. What I did enjoy were the shows and parade of disney characters, otherwise I would highly recommend it to anyone with kids. "
1707,2016-7,"We had perfect visit here, the sun was shining and the temperature was just perfect. I have had people tell me that Hong Kong Disney is not as big or good as the other Disney's around the world. Well I have not visited any of those so I can't compare, but we thoroughly enjoyed our day and would say also its not  just for kids  it for big kids too , like me!!. People who say its just for kids must be too scared to try the thrill rides, and so they didn't get the full benefit. The thrill rides are scream worthy!! and well worth it. Just seeing the young children enjoying themselves is nice too. If you are thinking of going , I would say GO!! but go early before the crowds, and for the adults just let yourself go and enjoy being a kid again. its a great stress reliever. I would definitely visit again. PS.. you need a full day here."
1708,2016-7,"My wife is a Disney addict and I like a bit of Mickey Mouse myself even though we are in our fifties. We enjoyed HK Disneyland four years ago and probably liked it even more this time. We saw the day time big parade and the evening light imbued parade, both were great. We did the new Grisley Gulch mountain ride which I found terrifying. My wife was a legend at the Buzz Light year shoot out ride   have a go, it is fun. The food in the Hawaiian eatery was quite reasonable but the Main St Cafe was very ordinary. It is great to see how much the Asian culture gets into Disney, middle aged men sang the old M I C K E Y theme as the parades were conducted. It is a lovely day out with no adult themes, violence or unpleasant themes which plague so much of our entertainment these days."
1709,2016-8,"My 2.5yo daughter and I absolutely loved it. She's not old enough to do a lot of rides so what we were able to do there was quite good for her age already.Would love to go back just to take photos with the princesses and see the parade and fireworks which unfortunately we missed out on. The parade was cancelled due to poor weather, and consequently the 7.30pm fireworks as well. My kids couldn't stay up till the 9pm ones so we went back to the hotel and called it a day. "
1710,2016-8,"It's not only for kids adults can also enjoy this amazing magical place full of happiness, it is now the 10 anniversary and the celebrations are more special attended the parade and it was wonderful loved everything in this world"
1711,2016-8,"New areas added fm my last visit   toy story land, mystic point, and grizzly gulch. Added rides were great BUT do not pass on the shows! Particularly lion king and the storybook theater! Storybook theater effects were magical. Makes it worth every buck you spent! Try not to miss out on fireworks too. "
1712,2016-8,If you have never b sen before in one of Disney Park maybe this is a one day experience to be ok but if you have visited other Disney Park you will be disappointed. It is a nice place to spend a couple of hours if you have very young kids other than that I would highly recommend not to go instead go to Ocean Park.
1713,2016-8,"It's really funny and unexpected. I'm afraid of roller coaster but the big grizzly mountain roller coaster was really excited and made me so happy. Fast and goes backward, that's all. Yes, this ride goes backward, please well prepared! The most exciting part will be happened at the last round, very very fast!"
1714,2016-8,"Magical places for imagination. 1 day is not enough. You probably need at least 2 days to explore and enjoy everything. Join activity with your kids. The late activity was superb. kids love the parade and the main attraction for us is the fireworks, full of colors and imagination. Excellent !!!!"
1715,2016-8,Ok experience. Very expensive.  Probably worth going elsewhere.   Have been to most other Disneyland and this seems very expensive.
1716,2016-8,"We went to Disneyland during our 10 day stay in Hong Kong. The day started out cool and cloudy but after some rain it was an amazing clear blue sky which made the night parade even more spectacular.Our day was chosen after the schools went back so there weren't big crowds and this made it very easy to move around. The shows that were included in the price were amazing especially The Lion King. So make a point of choosing your shows and move around the themed areas accordingly.I would highly recommend it for all ages, and go on some rides too!"
1717,2016-8,"I am a 44yr old woman with two teenager kids but I feel I am a little girl inside whenever I see Disneyland or hear about it .it was my 4th visit to hongkong Disneyland and I yearn for more .i literally transform into a kid when I reach at the entrance of the gate.go for the rides,museums inside or walk on the streets it's magic magic magic all the way!maddening crowds,small kids ,elderlies,young men,women who us not there.Go grab a ticket to the magic land!They have fantasyland,adventure land ,tomorrow land,mystic land,wonderland ,us main street etc.etc.if you cover 1 4th of the plCe fully you are a winner because after walking to this huge property you feel tired so go for the food every land has it's own set of restaurants and cafes although high prove for everything is guaranteed.but to have fun and magic under one roof you have to pay a handsome price.i loved it's a small wonder,mystic ride ,miners and grizzly bears' ride,mickey's philanthropic orchestra and many more rides and covered almost half of the Disneyland Hk this time and hurrah!!my kids missed a dumbo ride but I did it ho ho ho ho!!please see at least one of the Disneyland and you will cherish it all your life!!and say:ILOVED DISNEY!! "
1718,2016-8,"I love Disney! Hong Kong Disney does a wonderful job recreating the theme park from the states. It is smaller than the California park and wayyyyyy smaller than the Florida park but you still feel like your in the happiest place on earth. They have similar rides and fan favorites like Space mountain. If you use Klook, you can purchase tickets cheaper, we got ours for 60USD instead of 70. The best time to go is during the middle of the week, when there are less crowds. PS: You MUST see the Lion King show, it's fantastic!!"
1719,2016-8,"Not as large as Disney in LA, but a great Disneyland. As you would expect, perfectly clean and well maintained. We only purchased a day pass and felt that was enough, we were there from 10AM opening until 3PM, and left without feeling we had missed put on anything. The lines were an average wait time of 60Mins when we left, we could not face that long in the line! (but you expect lines at Disney, I wish it was not that way!). Good day out for the kids."
1720,2016-8,I don't know if i were to say this..there a lots of prc at hk disneyland..although they contribute most of the attraction economy in hk i feel it a need to educate them how to queue up and not just to rush on everything..btw the place is good..
1721,2016-8,"Even though I went here mainly to take my partner I fell in love with the Disney Spirit.This place was magical, staff and cast were great and loved every part of the Park. Great range of food, souvenirs and attractions. One con though was goft shop not open long enough after fireworks.Loved the Mickey Philbar Magic and the Jungle Book ride our boat driver host was awesome and really got into it.Thanks for a great day and now also being broke. Lol"
1722,2016-8,Was a great winters day in Hong Kong on xmas eve. We did not wait long for a ride and stayed until the end for the fireworks which was a bit of a letdown but other than that a great day was jad by all
1723,2016-8,"Took my daughter here for her 13th birthday. Got a 2 day pass and loved every minute of it.First day we read the bus thing wrong and only had 4 hours, wasn't enough. But we knew we had a 2 day pass so no matter. 2nd day we had 10 hours, too much. But as I said a 2 day pass was plenty, one day would of been huge.We enjoyed everything about it, the rides, the staff, the characters, the facilities, the food, the shopping, oh and more shopping. Our 2 favourites where Mystic Manor ride and the buzz shooting game. They where fun without scare factor, the buzz ride scared me though as the walkway moved and my mum fell after loosing her balance. They shut the ride down immediately to assist her to her feet and ensure she was ok. That was the scariest thing all day, but the staff where exceptional with her. (Mum 71)One back on her feet she shot everything that moved and had a great time.We loved the way the park was set out and the worlds still flowed. We loved the parade at 3pm it was fun and loud and awesome. From what I have been told this is one of the smallest disneylands but it's size didn't matter the fun factor was massive. Disney is Disney big or small it makes you smile. I have no other Disney to compare too but I loved everything about this Disney. I can imagine in peak season it would be packed so now January their winter is a great time to go. It was 22 degrees not packed and a pleasant day   days.Best theme park I ha e been to so far ever. Can't wait to see the USA ones if this is the small version. Perfect day out no matter what age 13, 45 & 71 we loved it."
1724,2016-8,"A day is never enough in Disneyland Parks. Children loved itFavorites were grizzly gulch. Space mountain. Rc racer. Mystic manor and philhar magic. A 4 star rating is given instead of 5 is because the prices of food inside is ridiculously high. 25hkd for a corn on the cob22hkd for a fish cake125hkd for ramen125hkd for 1 pc of mickeys head sushi ???Hello. Hello. I think needs looking into. Another point i would like to highlight are the mainlanders from china1. They are rude2. They try to cut lines and i have to use a little strong arm to put them in order3. One family brings their own lunch of duck and chicken and started eating them with just ordering 1 pcs of fish n chips to get a table. Pieces of bones were just thrown into the floor and in our horror, the grand pa remove his clothing and sat down bare chested. I could not accept this and report this to the restaurant keeper. They got a good scolding and then left the premises with a very2 dusgruntled faceI think disney should look into this matter seriously. The train to and fro was excellent. Fireworks great. Parade excellent. "
1725,2016-8,"One of the must go place in Hong Kong, specially when you travel with family. Need one full day trip if during the high seasons."
1726,2016-8,Disneyland is targeted towards youbg families...  Im a little jaded perhaps as its basically a large shopping mall....    Transport is efficient and the shows are very good.  Nightly fireworks are good..
1727,2016-8,It's a full time freak out place for all age groups Do little bit of study before you land so that you can enjoy more in less span of timeFASTPASS is recommended to save timeDo watch parade specially in evening and watch the fireworks Indian platter in TAHITIAN restaurant inAdventureland is goodRiver cruise in adventure land is very good
1728,2016-8,"We come during holiday season so very packed and long queue almost in every attractionWe quite have fun and ride almost all attractionTime square is very important especially when we need take picture with my son favourite disney character, when is parade time and last but not least fire worksThere are plenty shuttle bus to resort hotel where we stay (especially during peak before park open and a while after firework finish). This is a good pointFood very expensive and taste not very nice. Except the popcorn we like it so much Souvenir also very priceyService staff very friendly to the kids and professional in general (especially in safety aspects)"
1729,2016-8,"We had a good time at hk Disneyland, smaller than the original with fewer attractions,  but it's well maintained and not terribly crowded"
1730,2016-9,"Probably smallest of the parks.  Only a half day event so if you go, Lantau is a good option for the second half of your day.  Ocean Park was better!"
1731,2016-9,"Well maintained and definitely family friendly, its a great wonderland for children. There's a Frozen Christmas Tree light up by Ana & Elsa at 6.35pm if your kid is a fan of Frozen. The Paint the Night Parade at 7.35pm is also a colourful display of lighted carriages not to be missed! Unlike Disneyland Japan, the rides in this wonderland may not be exciting enough for adults looking for a thrill as this park is mainly built for children. We took abt a day & a half to explore the park and yet it is not enough to cover everything there. The queues are long and the rides only last a minute. Fast pass is only offered on two rides at Space Mountain & Winnie the Pooh Adventures. Our favourites are the U racer & the Mystic Manor ride. At night, the park becomes romantic with Main Street USA lit up. Do go to the park after breakfast as most of the restaurants in the park only open at 12pm except for the bakery where you can grab bread & coffee on the go unless you could find a seat at the outdoor parlour. "
1732,2016-9,"Disney place is dream for all children. Nice and beautiful place like we live in cartoon world. It is recommend to visit from 10 am until 9 pm due to many attractions. Consinder and manage ur visit to all attractions according hourly schedule based on disney brochure. You need to get fit enough if you visit during summer because too humid. Disney olace is huge theme park. December is best time to visit due cold season.The location can be reached by MTR Hong Kong from any line. If money not big issue, it is better stay in Disney Resort and you will get many prioritizes than normal visitor. Enjoy!"
1733,2016-9,"Disneyland is really the happiest place in the world! It is magical for both adults and kids! Our family had an absolute blast there! The rides are all fantastic and the attention to detail is really incredible. Everything was perfect! We would recommend getting a 3 day hopper pass for both parks as you definitely need a lot more than one day! Also, look into fast passes, they are free but they will save you a lot of time in ride lines! I RECOMMEND meeting the princesses! It is so much fun meeting them as they really are like the real ones!"
1734,2016-9,Been here meany times since the yellow submarine in Disneyland to the present great for all ages will always love Disneyland last visit was in 2015
1735,2016-9,If you are traveling with  children SERIOUSLY plan in a break in the afternoon. Nothing is more heart breaking then seeing these little ones having melt downs from too many hours at the park.
1736,2016-9,"If the Earth were to ever take an enema, the site would be here at this hideously overpriced, broken down artifact from the 1950s. Disneyland Park is the flagship of old Walt's evil plan to take over the world. And it seems to be working, since Disney, Inc. satellite  parks  have sprung up like poison mushrooms all around the globe, even in Paris. Disneyland shamelessly separates rube families from their hard earned cash with shockingly high admission fees, souvenirs made of crap, and junk food at sky high prices. Several of the aging main attractions were broken down when we visited. The implicit message from the parent corporation running this rank obscenity is that you pay through the nose, then get the hell out as soon as possible to make room for more suckers. You won't find a drinking fountain, a shady spot, or a place to sit down anywhere, so be prepared to get exhausted by being on your feet all day and for your kids to go bonkers overdosing on sugary drinks. You'll lucky indeed to avoid getting your toes flattened by one of the bloated legions of  Handicapped,  morbidly obese scooter riders you'll see everywhere who get to crowd to the front of the endless lines at the few rides that are working. And you won't be able to find a good drink anywhere either. But take solace that you can decompress when you leave what I call my version of hell on Earth with a well earned series of Martinis at Morton's about a mile away."
1737,2016-9,"The Mickey Town it is a surprise. It is an attraction tht you can't see in Magic Kingdom, Orlando. As the deep dive with Nemo. I have luck, the park stay open until 11:00 PM."
1738,2016-9,"While I have always loved Disneyland, it is just too expensive and crowded to be truly enjoyable, I'd rather take a 3 day cruise. It's about a hundred dollars for a day ticket. I can have a one year pass to knots berry farm for that price."
1739,2016-9,We have been bringing our kids to Disneyland every other year for the past 9 years from Canada and we love it. There is nothing that compares to the service and cleanliness of Disneyland. We have gone many different times during the year and find eArly March (before spring breaks begin) and September awesome time to go. This last time the world of colour was amazing as well as the parades. We truly had a great time. 
1740,2016-9,"This is the park that started it all. The only park that Walt Disney actually walked through. From Splash Mountain to Space Mountain, from Main Street USA to New Orleans Square, this park is a full day attraction that is the measuring stick by which all other theme parks are weighed. "
1741,2016-9,Loved loved loved Disneyland Park. Fulfilled a lifelong dream of going to Disneyland. It is everything i ever imagined it would be!
1742,2016-9,"We think 3 4 days is perfect for Disneyland.  Sadly, the second week in January you usually lose Haunted Mansion and Jungle Cruise as they get de holiday ed. We have made multiple trips and enjoy it more each time."
1743,2016-9,What does one say about DL?? It's simply another world and an escape into magic   it is being redeveloped at the moment so be aware of the closures and also choose your day to go when the crowds are less   get the phone app to see the waiting times and the fast passes   you can have a great stress  free time! Love it and would be back there in an instant!
1744,2016-9,"Truly the happiest place on Earth! Walt Disney sure knew what he was doing opening this place in 1955!! Every corner, every experience is pure Disney Magic. We take our kids every year and they love it more and more! Each kiddo has experienced Disney when they were infants. Our now 3 year old still talks about all her Disney trips! Our 6 year old is just as excited! (Of course so are we!) "
1745,2016-9,"No one can come close to doing an amusement park like Disney! Just walking into the park gets me all giddy and I'm 48! The smells, the atmosphere, the workers (or excuse me...they are called cast members, which is perfect because they really are putting on a show. A show of friendliness and pure joy), the characters, the rides. It's all just classic and fun. Yes, it's busy at pretty much any time of the year (there are some exceptions, but then at those times many rides are closing for maintenance). And yes, it is outrageously expensive and you just about have to take out a second mortgage to get your family there. BUT, if you can swing it, DO IT and go! You won't regret the memories youll have forever. "
1746,2016-9,"My husband and I spent NYE in Disneyland and it was so much fun. It was packed but there was tons of security, and everything moved along smoothly. Love going to disney when we are in CA."
1747,2016-9,Well what can i say its disneyland. Our tour was about to get cancelled as it as raining since morning but then by noon the sky cleared and we had a time of our lives.Highlight was the parade and the fireworks awesome.My daughter was over the moon and we spent one of the best days of our tour to USA.But the lines can get really long so plan your day.
1748,2016-9,It was my sons first time and trying to go again this year!! He love both parks and got to walk with Mickey and got it all on video definitely worth the money going!
1749,2016-9,"Disneyland!!! Need I say more???   Lines were short, food was great and the staff were sooo friendly and enthusiastic. DO NOT MISS the PAINT THE NIGHT PARADE and of course the fireworks. It really is the happiest place on earth"
1750,2016-10,"Disneyland is everything you envisioned and more. My young family absolutely adored Disneyland. Despite the crowd during the Xmas NYE period, we still love the whole experience."
1751,2016-10,"Disneyland Park is my favorite park in the world. The park has a lot to offer for Disney fans. I loved taking pictures with Mickey Mouse and other Disney characters. The Disney characters are very friendly and attentive. There are also a lot of very good attractions, ranging from walk ins, to dark rides. My favorite attractions in the park are Mickey's House and It's a Small World. The Disneyland Fireworks Show, live shows, and the parades were very stunning and inspirational, persuading many people (including myself) to make our dreams come true. Disneyland also has a lot of good restaurants with varieties of food, ranging from hamburgers to pasta. The tickets may be a little expensive, but are very worth your while if you love Disney! I strongly recommend this park to Disney fans and lovers of all kinds because the park's inspirational fireworks shows and friendly Disney characters will make you not want to leave the park."
1752,2016-10,"I had always wanted to go to Disneyland ever since i was a child watching the TV show on a Sunday night, so on our first trip to America with our children (10 & 14) i finally got there. It was good, but you need to do your homework.We only had 1 day so decided to do the original park. Maybe a mistake with the age of our children but still had fun (and they dont love scary rides).Thinks to do  1. Get their early (we drove from downtown (weho)and drive was okay (against most traffic)2. Use the fast past ticket line system (have a good read of how it works)3. Go in a clock wise direction (after getting fast pass for the busy rides)4. Try to go mid week, non holidays in winter5. Talk your kids out of waiting in line for the matterhorn (2 hour wait the day we were there with no fastpass)6. Remember were you parked your car (the carparks are huge)7. Have fun & takes lots of cash"
1753,2016-10,"I've been to Disneyland 5 times and will never get sick of it!!!! If you can't visit in the less busy times you will need lots of patience and stamina to make the day worthwhile! The park is only so big and when its busy, you're going to have to queue, so there's no use complaining about it as there's no way around it. If you only have a day or two, make sure you plan what you really want to do so you get the most out of it. While food can be a bit pricey, if you have a big breakfast you should be good until lunch, and when you're running around the park you tend to forget how hungry you are until you start noticing everyone walking around with the bread bowls. And take advantage of the Fastpasses! They are so useful, and will save you some time but only get them for the rides you really want to ride, as you can only have one at a time. The rides I always recommend are Big Thunder Railroad, Hyperspace Mountain, Haunted Mansion and Splash Mountain. I always recommend upgrading to the park hopper (unless you're there for more than 3 days) as I find I go between the parks 3 4 times in a day. I also love how enthusiastic and dedicated the cast members are, and one time a cast member called around the park for us looking for Sleeping Beauty   s schedule so we wouldn   t miss seeing her   they really do go above and beyond! There   s really nothing bad I can say about Disneyland, although if you aren   t a massive Disney fan like me, you will probably have a different (but still amazing) experience! Even if its raining on the day you will still have a blast and queues tend to be shorter, so if your family friends are willing to go in the rain, take advantage of it!! And finally: only ride It's A Small World if: a) your kids are begging b) you've never done it before or c) if its your all time favourite ride (for some reason)   my sister and I decided to go on it for fun our last trip and after 30 seconds we both regretted it because the song is waaaaay too catchy!"
1754,2016-10,"You really can't beat the original, especially in the off season. The park, as always, is fun. The diamond jubilee is just an extra treat."
1755,2016-10,"This really is the happiest place on earth. Not the cheapest, but the happiest. I am a self diagnosed Disney o phile. I love all things Disney and would have an annual pass if we lived in Southen California, alas we are 1000 miles away. If you haven't ever been, go! If you haven't been in awhile...GO! Be sure to bring lots of cash, because it is not inexpensive...it is, however worth every cent for the memories!"
1756,2016-10,"Disneyland has a mighty reputation and it is very commercialised but that was part of the appeal. This was my 3rd visit, with about 20 year gaps between each visit. We went on a very quiet day (January 19th) by Disneyland standards (but busy by my Kiwi ones). Love, love, loved it!!"
1757,2016-10,"We love Disneyland. We are Deluxe Annual Passholders and try to make it down a couple of times a year. We always enjoy ourselves. Disney customer service is beyond wonderful, and we never have any complaints in this department.My biggest complaint is how busy the park is nowadays. There is never really a value slow season anymore, now that so many people are passholders. When I was a teenager young adult, I could get through the park in two days, but now, with the wait times and the crowds, even with the Fast Passes, I can barely get the park covered in three days. It's a bummer. One thing is for sure...we NEVER go during Summer. It's too hot and too crowded and we do not enjoy ourselves.The park is always clean, customer service is excellent, and the shows and the rides are incredible. looking forward to Star Wars, but not the crowds. "
1758,2016-10,"As a Southern Californian, I have been visiting over 50 years. Have enjoyed as a child, teen, young adult and a parent. Waiting to share the magic with grand kids! A favorite with out of town guests. Always evolving and something new. Take time to enjoy the entertainment along with the attractions and rides.Prefer to plan our visits from 1pm to closing. Still feel the magic after half a century of annual visits. Evenings after 10pm is my favorite time. Crowds start to die down, kids head home, and twinkle lights give the park a special charm. Good time to hit your favorite rides and attractions."
1759,2016-10,Went there for a run Disney event and made a long weekend with the family. Loved the original rides that are no longer at Disney World or were never there.Food was good at the standard sit down restaurants as well as the shops and snack places being well stocked and full of nice cast members to help you.Ride times were a little long at times but with all the standard people as well as the runners that is to be expected.This was my second trip out to Disneyland and will either be my last or at east last for a long time until new attractions open
1760,2016-10,"This was my kids first experience. They had such a wonderful time. I would estimate the average wait time per ride at approximately 10 to 15 minutes which was much less than anticipated. Perfect timing, right before their refurbishment. We did nearly everything in one day. We went to California adventure of the second day and if we had to do it all over again, we would've just done Disneyland both days. Meals are pricey so people should plan for that. Definitely consider multiple days as the price does goes down."
1761,2016-10,"First visit to a Disneyland with my family. Our kids aged 4,6 & 10 loved it. Plenty of rides, for them to enjoy. We took a three day 2 park hopper pass. Fast pass was the way to go to get to the popular rides with a long wait time. Also the Disneyland app on smart phones (through app store) was useful to get real time time update on rides and to find attractions in the park."
1762,2016-10,"I love Disneyland! We have been many times over the years  during slow and peak season and we always enjoy ourselves. I find it helpful to have a rough plan for the day  knowing which ride and fastpasses to get at what time can be really helpful. And having food reservations is a great idea as well. If you don't like rides, walking several miles in a day, or standing in line, this might not be the place for you. But  if you love Disney and want a magical experience it is well worth the cost! And make sure to eat a churro!"
1763,2016-10,"We were really dissapointed in Disneyland, firstly we had to pay over $100 for a 3 year old. The main attraction we wanted to see was Cars, we managed a photo oppoortunity which we later couldn't locate to download from the given website. While the Car Movie itself it targeted to 3 10years the ride is fast and too scary for younger kids I was realy dispoonted the kids didn't have a slow version to ride. The Shifting tractors were also scary for a 3year old although borderline.There weren't many attractions AT ALL that I thought suitable for an under 6 and considering your are paying an adult fee fI'd give this a miss until your children were older"
1764,2016-10,"Like previous visits, had a wonderful time during our brief visit. The park was pretty full but the lines were manageable. Can't wait to return..."
1765,2016-10,"if you love riding classic rides you have to make the trip. i loved this park even more than magic kingdom... it has all of the most popular rides and a lot of the older, classics as well with hardly any wait time if you go during their off season."
1766,2016-10,Love visiting Disneyland.  Happened to go on a day that wasn't overly crowded.  It was great to see all the new improvements!
1767,2016-10,"I love Disney and I am a HUGE fan. I love Disneyland, and I always have an amazing time there   it's just so clean, safe, and well planned. You really do forget all about your worries and feel like a kid again. I put 4 5 instead of 5 5 purely because of how crowded it has gotten in recent years. We went in mid January and cast members were telling us we were there on a very slow day and it was 'insane how slow it was.' Let me tell you guys, it was NOT empty and the crowds were not light at all. There were tons of people there. If that was what a 'slow day' looks like nowadays... yikes! I'm a little nervous to plan another Disney trip though because if it gets any more crowded than that, I don't know how fun it will be."
1768,2016-10,"This was our first trip to Disney Land, we spent 6 days between the two parks.Lots of fun but it's different for a family who has been to Disney World dozens of times.We enjoyed our time here but given the opportunity to either do CA or FLA we'd have to recommend Florida. I will say the smaller footprint was much easier to walk. Space Mountain (hyperspace during our visit) was better than Space Mountain in Florida. Matterhorn was awful.That said, our annual pass gave us 20% merchandise here and we probably bought more than we would have otherwise because of that.WDW could take a page from DL on that one. Also the food options were better in DisneyLand than Magic Kingdom, overall anyway.We are in no hurry to return and as Disney fans it was very cool to visit but given the option, we'd choose WDW in FLA over the west coast."
1769,2016-10,"Who doesn't dream of going to Disneyland? From the moment you are walking towards the venue right to the minute you are walking out of the venue you are in child hood heaven. We loved every minute. You are screened on the way in, which is great from a security point of view. We were there in late January and it was beautiful weather, around 23 degrees in the day, and 15 at night. If you are there for the day, pack a change of clothes for your little one s as it can get chilly. We packed jackets and hats as well, to stay for the night parade. Queue times were not too bad, 45 minutes at most and some rides, we walked straight on. Our daughter is 5 and I think that's the perfect age as they can withstand the walking and there is so much magic in what you can see. There is alot to do and see. My biggest recommendation is not to worry about how you can carry everything back on the plane with you, instead see someone in the Disney store about getting what you want shipped to you. That's what I ended up doing. Some things are Disney exclusive and they won't ship it so ask, and that can help you decide what to buy now, and what to buy online. I loved the Disney merchandise and realised there just wasn't enough time to see it all. There are so many shops to conquer. Enjoy the magic of what Disney offers from a rides, entertainment and character point of view and leave the shopping for the comfort of your home. You will also thank yourself later, as you won't have to carry it all on the plane with you, or worry if it will get damaged."
1770,2016-11,Retunring after 14 years this place was still magical although the lines for rides were insane with some being at least a 2 hour wait. That would be the only BIG thing that needed to be fixed I would say
1771,2016-11,"The original and still great. The rides, the shows   the fireworks (the fireworks from Thunder Mountain Railway at night: just amazing. Indiana Jonnes, Star Tours, Space Mountain and more. Live as a child again. Let loose. It is fun."
1772,2016-11,"Bless his heart, Walt Disney is still alive and forever making people happy. I loved that this park has the   Older characters '  still in place. I was here 20 years ago and this was how I wanted it to be again. We went to the one in Florida the previous year and it doesn't compare to the history of Anaheim. The fireworks were superb and the parade was fun to watch. It was a slow day and colder so many of the rides had short to no lines. Its A Small World was and always will be my favorite ride. Simple and meaningful. Pirates of the Caribbean is a close second followed by the Haunted Mansion which was closed unfortunately. I couldn't help but tear up when the fireworks were flashing right behind the statue or Mr. Disney and Mickey Mouse. He truly gave us all a blessing and it still lives in Disneyland."
1773,2016-11,"I'm not a big fan of the whole Annual Pass. If I pay 100.00 plus a day for ticket, and have to stand in long line, listening to bunch of kids who got dropped off at Disneyland like every weekend. And have conversations with bunch of these people. And they also come all the time because they have annual pass. And everyone saving places in line. So lines are long in middle of January. And park stuff closed, and needs updated. And I know the star wars is coming but won't open for 2 years. If never been there, go, if been there last 15 years. Wait. It's same as last time you went. Except a lot more kids running around with no supervision."
